ActivityName SubjectID tBodyAccMeanX tBodyAccMeanY tBodyAccMeanZ tBodyAccStdX tBodyAccStdY tBodyAccStdZ tGravityAccMeanX tGravityAccMeanY tGravityAccMeanZ tGravityAccStdX tGravityAccStdY tGravityAccStdZ tBodyAccJerkMeanX tBodyAccJerkMeanY tBodyAccJerkMeanZ tBodyAccJerkStdX tBodyAccJerkStdY tBodyAccJerkStdZ tBodyGyroMeanX tBodyGyroMeanY tBodyGyroMeanZ tBodyGyroStdX tBodyGyroStdY tBodyGyroStdZ tBodyGyroJerkMeanX tBodyGyroJerkMeanY tBodyGyroJerkMeanZ tBodyGyroJerkStdX tBodyGyroJerkStdY tBodyGyroJerkStdZ tBodyAccMagMean tBodyAccMagStd tGravityAccMagMean tGravityAccMagStd tBodyAccJerkMagMean tBodyAccJerkMagStd tBodyGyroMagMean tBodyGyroMagStd tBodyGyroJerkMagMean tBodyGyroJerkMagStd fBodyAccMeanX fBodyAccMeanY fBodyAccMeanZ fBodyAccStdX fBodyAccStdY fBodyAccStdZ fBodyAccJerkMeanX fBodyAccJerkMeanY fBodyAccJerkMeanZ fBodyAccJerkStdX fBodyAccJerkStdY fBodyAccJerkStdZ fBodyGyroMeanX fBodyGyroMeanY fBodyGyroMeanZ fBodyGyroStdX fBodyGyroStdY fBodyGyroStdZ fBodyAccMagMean fBodyAccMagStd fBodyBodyAccJerkMagMean fBodyBodyAccJerkMagStd fBodyBodyGyroMagMean fBodyBodyGyroMagStd fBodyBodyGyroJerkMagMean fBodyBodyGyroJerkMagStd
589 SITTING 0.26728659 -0.019647729 -0.10240656 -0.14957193 -0.20047447 -0.45183135 0.94620428 -0.098701698 0.17383927 -0.96337692 -0.9200089 -0.95393765 0.29817103 -0.33416275 -0.18560934 -0.19082927 -0.20008387 -0.60714982 -0.090094654 -0.062477794 0.073211755 -0.20810191 -0.63125719 -0.53283376 0.045564403 -0.02357088 0.078426731 -0.36098192 -0.81002771 -0.34590976 -0.1432969 -0.27733812 -0.1432969 -0.27733812 -0.28648562 -0.20458102 -0.30602401 -0.2620076 -0.58599944 -0.63099257 -0.21052218 -0.12678638 -0.44172238 -0.12663838 -0.29385302 -0.5025263 -0.22011141 -0.18681334 -0.55742945 -0.23186941 -0.2759419 -0.65636093 -0.15641007 -0.67873682 -0.35289896 -0.23010199 -0.60723185 -0.65283931 -0.17652551 -0.45308916 -0.15200059 -0.2817442 -0.30709475 -0.35744262 -0.60758277 -0.69174337 3
590 WALKING_UPSTAIRS 0.2673108 -0.017739291 -0.10418492 -0.97618683 -0.98801979 -0.99327413 -0.55997593 0.77059469 0.63445297 -0.97810879 -0.99684782 -0.99465297 0.077769042 0.0049524785 0.0037924964 -0.99031617 -0.98698079 -0.99004389 -0.041686651 -0.073833051 0.048034885 -0.99627955 -0.99189099 -0.97590619 -0.095958557 -0.040903783 -0.043397342 -0.99656403 -0.99267133 -0.9921081 -0.98243677 -0.98774126 -0.98243677 -0.98774126 -0.9898351 -0.99308403 -0.97730692 -0.98477734 -0.9944413 -0.99388505 -0.9846067 -0.98612221 -0.99193171 -0.9730806 -0.98878759 -0.99390364 -0.98981792 -0.98649677 -0.9890906 -0.99183323 -0.98858502 -0.98940124 -0.99510838 -0.99155016 -0.97860099 -0.99661035 -0.99208786 -0.97703342 -0.98814184 -0.98831462 -0.99239689 -0.99281401 -0.98918503 -0.98425465 -0.99412077 -0.99356611 6
591 WALKING_DOWNSTAIRS 0.26731751 -0.032355179 -0.062924067 -0.96374154 -0.86510151 -0.86847195 0.94513347 -0.27146065 0.078170027 -0.95749476 -0.92554494 -0.77711813 0.12392856 0.045758116 -0.09873236 -0.94375772 -0.93901026 -0.98636521 0.0083625549 -0.01547023 0.054069659 -0.857832 -0.93313064 -0.92522333 -0.13013558 -0.049451836 -0.043331709 -0.92716371 -0.97370211 -0.95624655 -0.91845658 -0.86035556 -0.91845658 -0.86035556 -0.96197943 -0.93550457 -0.88085067 -0.83554387 -0.96447989 -0.94912736 -0.94391846 -0.88709304 -0.89956204 -0.97550261 -0.86198516 -0.86164742 -0.93306165 -0.94101328 -0.98332456 -0.96519513 -0.94087217 -0.98814784 -0.86466789 -0.94728391 -0.92479058 -0.85785757 -0.92597467 -0.93202563 -0.88060527 -0.87045078 -0.93139564 -0.93964539 -0.89565187 -0.82911047 -0.95093802 -0.94985736 5
592 WALKING 0.26749864 -0.018319479 -0.16901282 -0.041248287 -0.13421251 -0.31053548 0.93019322 -0.24940844 -0.026064489 -0.90263255 -0.94146904 -0.80685522 -0.044109007 -0.063590092 0.16290785 -0.078617141 -0.32337213 -0.45925625 -0.14428611 -0.048495712 0.11499993 -0.25878873 -0.12713491 -0.18214981 0.014319454 -0.018155334 -0.32079196 -0.45912786 -0.32799436 -0.4369914 -0.059902458 -0.058680362 -0.059902458 -0.058680362 -0.1667755 -0.25938135 -0.050395776 -0.19585906 -0.36658507 -0.40408907 -0.13554778 -0.19204319 -0.30973532 -0.0064958074 -0.15894642 -0.36697981 -0.10725529 -0.34765292 -0.4232582 -0.13051801 -0.34244854 -0.49240668 -0.21679414 -0.1362923 -0.146493 -0.27778255 -0.12769939 -0.26887791 0.0018766667 -0.24093073 -0.18852998 -0.35990221 -0.23130318 -0.30998427 -0.37831074 -0.48349842 3
593 WALKING 0.26760132 -0.032814137 -0.1130729 -0.29075078 0.02822813 -0.011504239 0.88480962 -0.39019197 -0.094494647 -0.93538349 -0.95073992 -0.91601713 -0.053761491 -0.22829739 0.029979917 -0.37672872 -0.41890312 -0.67204462 0.19143492 -0.29276777 -0.03901699 -0.7178797 -0.046363453 -0.61938725 0.057798332 0.075093059 -0.16135649 -0.59769321 -0.5938189 -0.67180412 -0.093392278 -0.2585547 -0.093392278 -0.2585547 -0.41095144 -0.50521756 -0.25290658 -0.24167116 -0.58401164 -0.67669771 -0.37516227 -0.23108783 -0.43183519 -0.25999311 0.079546374 0.096233543 -0.44260905 -0.4609542 -0.6509108 -0.36414611 -0.41096766 -0.69079131 -0.5862117 -0.38830224 -0.56941325 -0.76175204 0.10711177 -0.67201814 -0.31164124 -0.34518902 -0.44462982 -0.59693611 -0.39878678 -0.27086337 -0.64998272 -0.73991071 2
594 WALKING_DOWNSTAIRS 0.26773362 -0.039672038 -0.12391689 -0.39810153 -0.067393798 -0.39099462 0.92507998 -0.25302775 -0.15585958 -0.98448336 -0.94629576 -0.94487676 0.010413363 0.37168743 0.17764737 -0.23987553 -0.027109887 -0.53906701 -0.045514783 -0.02882441 0.060423074 -0.57870765 -0.47925337 -0.41861346 -0.036403824 -0.18680006 -0.32351876 -0.28196869 -0.53792202 -0.49937136 -0.27610044 -0.36448894 -0.27610044 -0.36448894 -0.26017119 -0.13373474 -0.43158417 -0.5101565 -0.47358703 -0.49182893 -0.35509687 -0.024316287 -0.4289075 -0.41584787 -0.15046996 -0.41770929 -0.31627399 -0.12277245 -0.53323041 -0.22833034 0.013156372 -0.54291248 -0.4515664 -0.49139277 -0.33073506 -0.61911184 -0.4755229 -0.50358622 -0.29568942 -0.5054167 -0.15874775 -0.10860211 -0.5310975 -0.57988967 -0.55192515 -0.45593321 1
595 WALKING_UPSTAIRS 0.26780915 -0.013846287 -0.11797861 -0.53137083 -0.15530582 -0.5497369 0.90178293 -0.33890356 0.1493658 -0.95832495 -0.95172777 -0.98429029 0.034321774 0.32809743 0.12205906 -0.35033853 -0.093884594 -0.68663919 -0.022827479 -0.037348203 0.094831758 -0.54091139 -0.59387841 -0.5507441 -0.12324546 -0.0026174073 0.18345996 -0.29914872 -0.59674285 -0.45804134 -0.40802751 -0.48727112 -0.40802751 -0.48727112 -0.37610864 -0.225233 -0.48033586 -0.58642182 -0.5203478 -0.49129763 -0.43199379 -0.0796403 -0.57906119 -0.57683623 -0.25261371 -0.56847999 -0.34498681 -0.17062651 -0.65453698 -0.41645088 -0.069442777 -0.71706993 -0.38478444 -0.56922657 -0.42742438 -0.59085874 -0.61274166 -0.6406001 -0.39162242 -0.6299509 -0.25137901 -0.19686084 -0.53457573 -0.70574136 -0.53551063 -0.46985852 1
596 WALKING_DOWNSTAIRS 0.26788442 0.0060403153 -0.10005102 -0.99070115 -0.92357917 -0.98081865 0.96153142 0.064629886 0.093937488 -0.98394941 -0.91274125 -0.9857101 0.079117047 -0.0056425642 -0.0021510913 -0.98573203 -0.97984645 -0.9904389 -0.070372324 0.003821929 0.0069816158 -0.97159349 -0.96441958 -0.92902492 -0.082745349 -0.060843487 0.0018984474 -0.98784551 -0.99015274 -0.99043074 -0.96197605 -0.94535597 -0.96197605 -0.94535597 -0.98608018 -0.9903765 -0.92541094 -0.93108991 -0.98998344 -0.99198715 -0.9880866 -0.95418148 -0.98349615 -0.99194786 -0.91459495 -0.97974189 -0.98565199 -0.9794097 -0.98778 -0.98710891 -0.98188669 -0.991886 -0.96824171 -0.96760098 -0.92472376 -0.97265575 -0.96269487 -0.93683204 -0.96777232 -0.94233383 -0.9882911 -0.9927944 -0.95218523 -0.9298519 -0.99142606 -0.99305067 4
597 STANDING 0.26791366 -0.018408409 -0.12914511 -0.96849174 -0.94056104 -0.94503381 0.96014515 0.057563911 0.11316523 -0.99527689 -0.99452203 -0.95924386 0.06240635 0.011768061 -0.062863888 -0.98245331 -0.9454157 -0.9588072 -0.022548629 -0.14742509 0.052615716 -0.96054696 -0.8579292 -0.89693256 -0.062278427 -0.15694265 -0.14216728 -0.96237197 -0.96711242 -0.9731061 -0.96016398 -0.93815509 -0.96016398 -0.93815509 -0.97065237 -0.94480373 -0.94447793 -0.77973003 -0.97548624 -0.9550874 -0.96632851 -0.93940985 -0.93676401 -0.96925457 -0.94389045 -0.95451823 -0.98106499 -0.94948206 -0.95338581 -0.98587385 -0.94437263 -0.96279277 -0.94004745 -0.85446166 -0.87169927 -0.96751969 -0.86100742 -0.91608292 -0.93874132 -0.94625519 -0.94587925 -0.94202542 -0.79582296 -0.80620018 -0.95862365 -0.95334134 4
598 SITTING 0.26800319 -0.011157346 -0.1226489 -0.99453916 -0.98358762 -0.96391197 0.70255079 0.52727983 0.070390336 -0.99595546 -0.98985958 -0.9509478 0.073909743 0.0056260296 0.011413832 -0.99331372 -0.98177248 -0.99183486 -0.026100107 -0.072747892 0.08649925 -0.99179617 -0.97153814 -0.97925281 -0.093232095 -0.044634353 -0.042163841 -0.98888065 -0.99346976 -0.98763617 -0.97857921 -0.98386242 -0.97857921 -0.98386242 -0.99035543 -0.99286305 -0.9782973 -0.97961755 -0.99178011 -0.99344221 -0.99372765 -0.98120671 -0.97908352 -0.99484159 -0.98492814 -0.95796818 -0.99340644 -0.98131 -0.99031826 -0.99378073 -0.98371285 -0.99188147 -0.98785924 -0.98285568 -0.9781984 -0.9930972 -0.96624062 -0.98137222 -0.98676678 -0.98348234 -0.99267256 -0.99165678 -0.98474086 -0.97949646 -0.99351596 -0.99338954 4
599 STANDING 0.26804369 -0.014861369 -0.10541412 -0.99068745 -0.97696676 -0.98172873 0.66504991 0.50363851 0.2809985 -0.99363241 -0.9959253 -0.98755181 0.072139168 0.0079275253 0.0091911953 -0.98412061 -0.97117799 -0.98322833 -0.031937603 -0.057478616 0.083782819 -0.98905763 -0.98603267 -0.98251262 -0.09129825 -0.047970257 -0.060256981 -0.97962384 -0.98762545 -0.98395442 -0.98623836 -0.98746176 -0.98623836 -0.98746176 -0.97980383 -0.98540181 -0.9838123 -0.98611074 -0.98561375 -0.987471 -0.98891599 -0.97223862 -0.98061133 -0.99144171 -0.98024476 -0.98306311 -0.98653723 -0.97022927 -0.98213334 -0.98286391 -0.9745396 -0.98267153 -0.98308845 -0.98518861 -0.97934549 -0.99110774 -0.98660479 -0.98522705 -0.98510212 -0.99021602 -0.9848908 -0.98469107 -0.98506467 -0.98933927 -0.98777946 -0.98746341 4
600 WALKING_DOWNSTAIRS 0.26812381 -0.088037829 -0.067815298 -0.27225491 0.12697825 -0.30389123 0.87224429 -0.40541698 -0.16026484 -0.94051066 -0.88799994 -0.96070379 0.26949198 -0.49801264 -0.33706589 -0.4139811 -0.19945474 -0.65586849 -0.098133858 -0.10327203 0.14133787 -0.36881401 -0.54428916 -0.47614362 -0.072369352 -0.17911359 -0.115119 -0.42289265 -0.76501375 -0.49299592 -0.094732115 -0.37251993 -0.094732115 -0.37251993 -0.35929182 -0.46746957 -0.36280083 -0.37736545 -0.603644 -0.70250842 -0.34905597 0.13991811 -0.39552817 -0.24401164 0.048610854 -0.30878261 -0.42093956 -0.20324523 -0.63249944 -0.45969327 -0.25294078 -0.67683996 -0.26884476 -0.56703318 -0.42528845 -0.40189328 -0.53390951 -0.54176977 -0.29604201 -0.5174922 -0.39656733 -0.57690258 -0.44999975 -0.43467166 -0.68258377 -0.7532221 2
601 STANDING 0.26812849 -0.014410619 -0.12668221 -0.9900216 -0.96814021 -0.9607596 -0.44478819 0.93669171 0.32782579 -0.99704403 -0.99853411 -0.98767024 0.073073229 0.0061445862 -0.0037746354 -0.98827379 -0.95592552 -0.9814475 -0.023096325 -0.061793682 0.084282786 -0.973959 -0.98241666 -0.98657594 -0.09513211 -0.037654522 -0.053888292 -0.97935517 -0.98838516 -0.99123105 -0.97646519 -0.96599527 -0.97646519 -0.96599527 -0.97803722 -0.97338474 -0.97800224 -0.97025104 -0.98780453 -0.98682742 -0.98767474 -0.95924769 -0.96830895 -0.99108714 -0.97489527 -0.95858379 -0.98785142 -0.95436795 -0.97717605 -0.98986646 -0.96124708 -0.98463368 -0.97030903 -0.98286009 -0.98602806 -0.97508864 -0.98216568 -0.98785748 -0.96770807 -0.96908643 -0.97126571 -0.97490526 -0.97640225 -0.97101949 -0.9866974 -0.98741367 6
602 LAYING 0.26823856 -0.017526805 -0.12972413 -0.9701748 -0.9616646 -0.97391764 -0.486513 0.98692625 -0.032624388 -0.99317719 -0.99823722 -0.97390392 0.077245907 0.0037468705 -0.016202332 -0.95778615 -0.94666354 -0.97484362 -0.019944516 -0.098500817 0.087281927 -0.9719447 -0.92766658 -0.94352155 -0.099491462 -0.012253204 -0.063359939 -0.96122585 -0.94872742 -0.95898029 -0.97158717 -0.95318415 -0.97158717 -0.95318415 -0.96651802 -0.94578937 -0.95647959 -0.90292281 -0.95953529 -0.94429084 -0.96198704 -0.95443022 -0.97058161 -0.97408138 -0.96748615 -0.97749594 -0.95675536 -0.94800928 -0.97305026 -0.96290275 -0.94878705 -0.9749679 -0.96080054 -0.92436022 -0.94130747 -0.97553119 -0.93022489 -0.94927722 -0.9531025 -0.95936792 -0.95206253 -0.93669146 -0.90821957 -0.91574644 -0.94936096 -0.94145789 6
603 WALKING_DOWNSTAIRS 0.26825472 -0.018749283 -0.098933134 -0.99130088 -0.9917934 -0.99410213 -0.17603018 0.85419571 0.44767806 -0.98683026 -0.9948035 -0.98200563 0.078909182 0.015983364 0.0046321734 -0.98368509 -0.98524444 -0.98948003 -0.025813594 -0.096075544 0.058088415 -0.99212904 -0.99655248 -0.99379135 -0.10276463 -0.039599786 -0.057349135 -0.99653366 -0.99503296 -0.99057921 -0.99198819 -0.99334371 -0.99198819 -0.99334371 -0.98743203 -0.98682452 -0.98467072 -0.99542926 -0.99567737 -0.99461721 -0.9888209 -0.98762418 -0.99188136 -0.99248733 -0.99401129 -0.99539658 -0.98472533 -0.98545137 -0.98739858 -0.98391676 -0.98601393 -0.99015103 -0.99140521 -0.99553475 -0.99130548 -0.99229214 -0.997317 -0.99543914 -0.99218567 -0.99439604 -0.98686493 -0.98527043 -0.9951825 -0.99633006 -0.99425539 -0.99515294 6
604 SITTING 0.26830284 0.010543407 -0.077656995 -0.9854011 -0.92350041 -0.95659092 0.96506247 0.0041886545 0.11829547 -0.98813926 -0.95480565 -0.9315046 0.075831291 0.022755937 -0.044317057 -0.97058396 -0.95143741 -0.98076613 -0.026901859 -0.076601842 0.056790499 -0.98509084 -0.97696483 -0.93997628 -0.10797496 -0.046292862 -0.056961934 -0.97480673 -0.98717701 -0.97403454 -0.93959186 -0.96387912 -0.93959186 -0.96387912 -0.96805221 -0.97141775 -0.96761745 -0.96211485 -0.98335572 -0.98175684 -0.98140437 -0.93638743 -0.96004803 -0.98729955 -0.92101319 -0.95703323 -0.97362762 -0.95333532 -0.9771524 -0.96985419 -0.95253099 -0.98308881 -0.97686428 -0.97853817 -0.95290593 -0.98793005 -0.97607802 -0.94144099 -0.96096548 -0.97029089 -0.96966927 -0.97246706 -0.97086503 -0.96268192 -0.9810499 -0.98369042 4
605 LAYING 0.26835721 -0.0055044508 -0.060799288 -0.97820611 -0.95494254 -0.94558059 0.95908363 -0.053171804 0.16521091 -0.98550251 -0.98416051 -0.88308132 0.067291857 -0.002056019 -0.040726352 -0.96455024 -0.96003489 -0.97670062 -0.025543281 -0.0731936 0.034722516 -0.97989195 -0.95428552 -0.96120493 -0.10843294 -0.029362225 -0.064313213 -0.97364359 -0.97091734 -0.97293102 -0.94875263 -0.94597066 -0.94875263 -0.94597066 -0.96685135 -0.96925039 -0.95505032 -0.96463653 -0.97109515 -0.97806678 -0.97414919 -0.95709946 -0.95251251 -0.97997503 -0.9555615 -0.9449342 -0.96875339 -0.95873867 -0.97468993 -0.96316686 -0.96464404 -0.97707804 -0.97059461 -0.95613581 -0.96092919 -0.98296236 -0.95338505 -0.9646687 -0.94811447 -0.95195755 -0.96700769 -0.97122828 -0.96552364 -0.96995498 -0.97637768 -0.98176198 4
606 SITTING 0.26841076 0.020047468 -0.19595794 -0.5233524 -0.16378318 -0.58627242 0.9691667 -0.060402397 0.10396692 -0.98216724 -0.9277553 -0.93713927 0.16132696 -0.2893308 -0.11229006 -0.39011347 -0.2645626 -0.80147408 -0.717952 -0.029969229 -0.061704028 0.3257096 -0.66174136 -0.64146322 -0.46698031 -0.10615149 0.15993009 -0.49555816 -0.83192834 -0.65230967 -0.39074625 -0.54518654 -0.39074625 -0.54518654 -0.45088119 -0.36369701 0.0055637864 0.8627026 -0.69797951 -0.73452504 -0.45481597 -0.18218018 -0.65199836 -0.55318043 -0.2065911 -0.58306054 -0.35936768 -0.31237397 -0.77438807 -0.48484605 -0.26058518 -0.82780844 0.17635322 -0.69523238 -0.52748847 0.34184934 -0.64488187 -0.7207825 -0.45568449 -0.67533354 -0.38795947 -0.33736273 0.053725269 0.97714443 -0.73696812 -0.74982622 1
607 SITTING 0.26852186 -0.042939982 -0.072588418 -0.40747848 -0.10114609 -0.64675661 0.96494047 -0.050589251 0.10612404 -0.97393911 -0.95580529 -0.97975475 -0.051677298 0.042776393 0.05139268 -0.28490791 -0.25460236 -0.81268654 -0.067935205 -0.014865172 0.093366205 -0.5351049 -0.66089765 -0.6926793 0.037126184 -0.13357405 -0.055467775 -0.43815673 -0.83516167 -0.63560019 -0.2991032 -0.55782538 -0.2991032 -0.55782538 -0.39497392 -0.29889917 -0.53205586 -0.58755232 -0.67746866 -0.71167043 -0.42937226 -0.20939085 -0.68270141 -0.39895181 -0.10423578 -0.6541086 -0.36151149 -0.28534313 -0.77847846 -0.2695543 -0.27088561 -0.84819378 -0.35530252 -0.68722743 -0.64016172 -0.59333052 -0.64788481 -0.74006509 -0.45658721 -0.69607289 -0.26542322 -0.34868629 -0.59859213 -0.65126251 -0.69635733 -0.75375904 1
608 WALKING_DOWNSTAIRS 0.26855745 -0.014486297 -0.0968184 -0.99521781 -0.98601715 -0.96703319 0.83815738 0.2887826 0.26577782 -0.98825674 -0.98492112 -0.9407558 0.080468529 0.0070256101 -0.046515452 -0.99231695 -0.98847335 -0.9937698 -0.029575215 -0.14612524 0.15059003 -0.99092834 -0.98006439 -0.95570445 -0.10379631 -0.024562352 -0.079120839 -0.99253525 -0.99437699 -0.99443991 -0.98643817 -0.97310233 -0.98643817 -0.97310233 -0.99294085 -0.99449047 -0.9574142 -0.95181192 -0.99493077 -0.99462764 -0.99328135 -0.98498744 -0.9696925 -0.99624334 -0.98637512 -0.96708669 -0.99206226 -0.98850213 -0.99151711 -0.99332866 -0.98925089 -0.99482074 -0.98863412 -0.98130155 -0.96098918 -0.99159079 -0.97934799 -0.95787909 -0.97541327 -0.97474634 -0.99378023 -0.99406606 -0.96594682 -0.95108455 -0.99451779 -0.99477589 4
609 SITTING 0.26857249 -0.018425387 -0.10476352 0.039896217 -0.34343943 -0.49714923 0.94190766 -0.087511452 0.15828574 -0.97373753 -0.96054361 -0.95089108 0.49624091 -0.19480346 -0.047833691 -0.12767101 -0.23706165 -0.63971687 0.3110611 -0.20613592 0.21675772 -0.58627267 -0.68495444 -0.51934466 -0.055228472 0.0079186454 0.041093389 -0.55678015 -0.81836701 -0.24139614 -0.063228334 -0.047703052 -0.063228334 -0.047703052 -0.23596408 -0.26224682 -0.43632775 -0.5008745 -0.61099759 -0.68227009 -0.019785367 -0.27264875 -0.54158712 0.062541263 -0.42641666 -0.51175987 -0.13914402 -0.2886156 -0.61668082 -0.19449824 -0.23065481 -0.6602884 -0.4743795 -0.72049901 -0.30897753 -0.62175645 -0.66696624 -0.65737767 -0.030085177 -0.20578643 -0.20660976 -0.34499922 -0.52682358 -0.56845649 -0.69534715 -0.68686718 3
610 WALKING 0.26865095 0.016430154 -0.10372571 -0.98569313 -0.89590544 -0.98819508 -0.75607738 -0.068420491 0.99429673 -0.98349779 -0.87756222 -0.98545848 0.077417432 -0.037359808 0.0074256146 -0.97566868 -0.98006376 -0.9926129 0.086572053 -0.10767743 0.15907433 -0.95021471 -0.98811222 -0.96948105 -0.13014634 -0.036068798 -0.069935123 -0.98451196 -0.98667782 -0.99388327 -0.95078066 -0.91348682 -0.95078066 -0.91348682 -0.98420696 -0.98054207 -0.87634272 -0.91334379 -0.9900837 -0.9843463 -0.98176325 -0.93234665 -0.98938688 -0.98756086 -0.8858831 -0.98742986 -0.97598056 -0.97793988 -0.99128063 -0.97748471 -0.98463728 -0.9924545 -0.94593892 -0.98624614 -0.97448174 -0.95173175 -0.98945513 -0.97049747 -0.94537225 -0.91127373 -0.98065971 -0.97856496 -0.9424823 -0.91073852 -0.98690955 -0.98187267 6
611 SITTING 0.26870402 -0.012186752 -0.080325892 -0.98597362 -0.92252014 -0.95804171 0.9678431 -8.5626713e-06 0.10731701 -0.99706846 -0.98671738 -0.97404256 0.075850464 0.039380859 0.027979044 -0.97375217 -0.95967399 -0.98134156 -0.024526215 -0.050677747 0.070311045 -0.98552142 -0.98068841 -0.93711882 -0.10118421 -0.042400722 -0.061332732 -0.9744395 -0.98757891 -0.97450835 -0.9603066 -0.94379181 -0.9603066 -0.94379181 -0.97543634 -0.96708387 -0.97137445 -0.95359785 -0.98479787 -0.97953616 -0.98326498 -0.93635097 -0.96506791 -0.98714982 -0.91968014 -0.95635232 -0.97794567 -0.96149414 -0.97954408 -0.97163826 -0.96026885 -0.98153418 -0.97707276 -0.9804564 -0.95337574 -0.98848749 -0.9808784 -0.93799597 -0.96165611 -0.94263726 -0.97154736 -0.96000163 -0.96905549 -0.95200674 -0.98146608 -0.97807886 4
612 STANDING 0.26872071 0.002852084 -0.10123707 -0.077810991 0.066019015 -0.32328053 0.93882899 -0.23481547 -0.022202612 -0.97797934 -0.97922389 -0.96503733 0.16238088 -0.079772753 -0.10081767 -0.14728371 -0.14822047 -0.62134655 -0.45044851 0.082935463 0.17969653 -0.49167021 -0.36182317 -0.22798066 0.076910389 -0.062788339 -0.047898429 -0.28052016 -0.54558398 -0.19787785 -0.017792327 -0.16284803 -0.017792327 -0.16284803 -0.25200442 -0.17009115 -0.1766362 -0.31824354 -0.41816889 -0.47433501 -0.22724945 -0.037643752 -0.4923873 -0.025102851 0.050805099 -0.29125862 -0.22246733 -0.19660738 -0.59486757 -0.1445841 -0.15152544 -0.64536631 -0.30937927 -0.49525833 -0.17237146 -0.5502403 -0.29618222 -0.31764677 -0.16996574 -0.28885496 -0.11887995 -0.2460906 -0.36667294 -0.40146072 -0.52503012 -0.44947419 2
613 STANDING 0.26875287 -0.046958355 -0.14035419 -0.12585088 0.11901947 -0.48864847 0.972535 -0.12517046 0.041155934 -0.95924443 -0.84354414 -0.92852977 0.23777629 -0.28269676 -0.10836003 -0.29814256 -0.19739507 -0.65580424 0.27451336 -0.18051744 0.1416155 -0.4782826 -0.54940585 -0.25689001 -0.24331425 0.0088593184 -0.071498113 -0.46279379 -0.66145817 -0.28156569 -0.047992843 -0.2570824 -0.047992843 -0.2570824 -0.33339459 -0.32057275 -0.29498887 -0.45049584 -0.54004608 -0.5895178 -0.17775012 0.061207202 -0.53325584 -0.10616479 0.078324403 -0.50384296 -0.34705974 -0.22149367 -0.63276037 -0.30886552 -0.22571608 -0.6763558 -0.31168601 -0.56236453 -0.1343577 -0.53136702 -0.54470599 -0.36974719 -0.23053311 -0.38769583 -0.30754598 -0.34153182 -0.45154108 -0.54605738 -0.61846022 -0.58194805 1
614 WALKING_UPSTAIRS 0.26881216 -0.017686334 -0.10637874 -0.98801337 -0.98596639 -0.98922153 -0.46806588 0.73106824 0.68135687 -0.98371625 -0.99872822 -0.99744868 0.077293317 0.012947138 0.0070076495 -0.98561183 -0.97854875 -0.9854183 -0.028182874 -0.075557684 0.069747236 -0.99482111 -0.98711416 -0.98105749 -0.098389341 -0.041759682 -0.049122684 -0.99351417 -0.9889453 -0.98874514 -0.99010438 -0.98899895 -0.99010438 -0.98899895 -0.98446425 -0.98541941 -0.9877346 -0.98421623 -0.99068336 -0.99115484 -0.985709 -0.98176047 -0.98772472 -0.98900749 -0.98843216 -0.99026331 -0.98458588 -0.97831906 -0.98366014 -0.98826365 -0.98039574 -0.98562183 -0.99302619 -0.98641037 -0.98396387 -0.99535702 -0.98758437 -0.98164966 -0.98735254 -0.99098271 -0.98394413 -0.98634124 -0.98671596 -0.9849445 -0.99142099 -0.99090685 6
615 LAYING 0.26884497 -0.018161386 -0.12812602 -0.98945708 -0.96832004 -0.97065534 0.92399806 -0.26507085 -0.20189497 -0.99081062 -0.99367744 -0.95831918 0.07819997 0.013162066 0.013296622 -0.9821758 -0.98449487 -0.97935269 -0.025844001 -0.082453373 0.092372066 -0.98351654 -0.97496145 -0.972351 -0.094504448 -0.045774773 -0.058122807 -0.97570317 -0.97669395 -0.98764444 -0.97518279 -0.98163323 -0.97518279 -0.98163323 -0.98166337 -0.98318986 -0.97537457 -0.97785459 -0.97954767 -0.97805247 -0.98666645 -0.97602163 -0.97189233 -0.99076728 -0.9655503 -0.97130573 -0.98364711 -0.98406478 -0.9759992 -0.98206843 -0.98619409 -0.98131561 -0.97855291 -0.97306896 -0.97746737 -0.9850374 -0.97631322 -0.97307872 -0.97993473 -0.98461806 -0.98310735 -0.98181249 -0.97772806 -0.98168111 -0.97866163 -0.97828605 5
616 SITTING 0.26884884 0.008148501 -0.10847838 -0.45933592 -0.049129155 -0.56961794 0.95934559 -0.11631402 0.13640751 -0.99123753 -0.9673201 -0.98016503 0.24775711 -0.15607019 -0.029118577 -0.34646845 -0.15760881 -0.68085054 0.032469566 -0.14509938 0.058446908 -0.45665875 -0.64773262 -0.5691968 -0.16593489 -0.087741106 -0.14075308 -0.44234594 -0.77631942 -0.51456615 -0.3193489 -0.50218773 -0.3193489 -0.50218773 -0.38995087 -0.25048644 -0.46039 -0.50564042 -0.64154449 -0.66001453 -0.43544708 -0.11575071 -0.60281611 -0.46892984 -0.074903032 -0.58460326 -0.38680613 -0.19885575 -0.65453345 -0.36170863 -0.16833035 -0.70496583 -0.32310902 -0.65341122 -0.4596009 -0.49908447 -0.64669307 -0.65137014 -0.45037748 -0.61066791 -0.32244468 -0.17218273 -0.53463878 -0.57049397 -0.67352559 -0.6661971 1
